name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
1724 Downtown Bar & Grill,1724 Market St,Grill,redding,,,,,,,
Jose's Family Diner,20212 Charlanne Dr,Familyfriendly,redding,,,,,,,
El Zarape Mexican Food,829 Twin View Blvd,Mexican,redding,,,,,,,
The Habit Burger Grill,1020 E Cypress Ave,Hamburger,redding,,,,,,,
Casa Ramos Mexican Restaurant,995 Hilltop Dr,Mexican,redding,,,,,,,
Karlines Restaurant & Bar,1100 Center St,Gastropub,redding,,,,,,,
Burrito Bandito,3365 Placer St,Mexican,redding,,,,,,,
Bonsai Sushi Fusion,5200 Churn Creek Rd K,Japanese,redding,,,,,,,
Puerto Vallarta Family Mexican Restaurants,1109 Hartnell Ave,Mexican,redding,,,,,,,
Redding's Ultimate Pizza,1730 Pleasant St,Pizza,redding,,,,,,,
Bartels Giant Burger,18509 Lake Blvd E,Hamburger,redding,,,,,,,
Country Kitchen Restaurant & Bakery,1099 Hilltop Dr,American,redding,,,,,,,
Damburger,1320 Placer St,Hamburger,redding,,,,,,,
Lim's Cafe,592 N Market St,American,redding,,,,,,,
Deli Greek Shack,1074 Hartnell Ave,Greek,redding,,,,,,,
Pasta Pronto,2151 Market St,Italian,redding,,,,,,,
Sandwichery,1341 Tehama St,Sandwich,redding,,,,,,,
IHOP,2495 Hilltop Dr,Restaurant,redding,,,,,,,
Taqueria Los Gordos,1400 Pine St,Mexican,redding,,,,,,,
The Crepe Escape The Brasserie,1824 Pine St,Restaurant,redding,,,,,,,
Pop's 50's Place,3443 S Market St,Hamburger,redding,,,,,,,
Applebee's Grill  Bar,1801 Hilltop Dr,Restaurant,redding,,,,,,,
Five Thais Inc,1003 Dana Dr,Thai,redding,,,,,,,
The Chicken Shack,2586 Churn Creek Rd,Chicken,redding,,,,,,,
Country Organics,2745 Bechelli Ln,Restaurant,redding,,,,,,,
Bleachers Sports Bar & Grill,2167 Hilltop Dr STE A,Grill,redding,,,,,,,
Country Waffles,2300 Athens Ave,American,redding,,,,,,,
Las Dos Marias,2640 Bechelli Ln,Mexican,redding,,,,,,,
Yama Sushi,40 Hartnell Ave,Sushi,redding,,,,,,,
Golden Lantern,2990 Churn Creek Rd,Chinese,redding,,,,,,,
Final Draft Brewing Company,1600 California St,Brewery,redding,,,,,,,
Kampai Sushi,351 Northpoint Dr B,Sushi,redding,,,,,,,
Burrito Bandito,66 Hartnell Ave,Mexican,redding,,,,,,,
Red Robin Gourmet Burgers and Brews,1035 Dana Dr,Restaurant,redding,,,,,,,
Taqueria Los Lalos,983 Lake Blvd A,Mexican,redding,,,,,,,
From The Hearth  Market St,1427 Market St,Restaurant,redding,,,,,,,
Pho Saigon,236 Hartnell Ave,Vietnamese,redding,,,,,,,
Five Guys,961 Dana Dr,Hamburger,redding,,,,,,,
Puerto Vallarta,2315 Eureka Way,Mexican,redding,,,,,,,
Dude's Drive Inn,1644 Hartnell Ave,American,redding,,,,,,,
Lulu's Eating & Drinking,2230 Pine St,Diner,redding,,,,,,,
Shasta Pizza,1101 Parkview Ave,Pizza,redding,,,,,,,
Humble Joe's,10 Hartnell Ave,American,redding,,,,,,,
El Mariachi's Mexican Restaurant,2914 Churn Creek Rd,Mexican,redding,,,,,,,
Chipotle Mexican Grill,961 Dana Dr 160,Mexican,redding,,,,,,,
Kanya Thai Food,960 Hartnell Ave,Thai,redding,,,,,,,
Raliberto's Taco Shop,135 Lake Blvd,Mexican,redding,,,,,,,
Poppie's Pizza,1072 Lake Blvd,Pizza,redding,,,,,,,
Grand Buffet,2650 Hilltop Dr,Buffet,redding,,,,,,,
Snack Shack,6185 Eastside Rd,Restaurant,redding,,,,,,,
Fast Weenies,175 Locust St,American,redding,,,,,,,
Shasta Pizza,3035 Victor Ave,Pizza,redding,,,,,,,
Market St Pizza & Deli,871 N Market St,Pizza,redding,,,,,,,
Outback Steakhouse,910 Dana Dr,Steak,redding,,,,,,,
Cafe At Turtle Bay,844 Arboretum Dr,American,redding,,,,,,,
Denny's,2608 Hilltop Dr,Diner,redding,,,,,,,
3 Shastas Bar & Grill,1830 Hilltop Dr,Grill,redding,,,,,,,
Tortilla Flats,2800 Park Marina Dr,Mexican,redding,,,,,,,
Post Office Saloon & Grill,1636 Market St,Traditional American,redding,,,,,,,
Taj Mahal Indian Cuisine,1619 Hilltop Dr,Indian,redding,,,,,,,
Wienerschnitzel,1120 N Market St,Fast Food,redding,,,,,,,
Subway,2191 Hilltop Dr,Sandwich,redding,,,,,,,
San Francisco Deli,2395 Athens Ave,Deli,redding,,,,,,,
Round Table Pizza,121 Hartnell Ave,Pizza,redding,,,,,,,
Wendy's,2620 Hilltop Dr,Fast Food,redding,,,,,,,
Canelo's,2605 S Market St,Restaurant,redding,,,,,,,
Round Table Pizza,6548 Westside Rd,Pizza,redding,,,,,,,
Round Table Pizza,70 Lake Blvd,Pizza,redding,,,,,,,
Marie Callender's,1987 Hilltop Dr,American,redding,,,,,,,
Carl's Jr,1385 Churn Creek Rd,Fast Food,redding,,,,,,,
Tantardini's European BakeryDeli,2931 Churn Creek Rd,Bakery,redding,,,,,,,
Panda Express,966 Dana Dr,Chinese,redding,,,,,,,
Golden Star Chinese Food,2257 Hilltop Dr,Restaurant,redding,,,,,,,
Roots Organic Juice Bar,1950 Pine St,Organic,redding,,,,,,,
Papa Murphy's Take 'N' Bake Pizza,239 Lake Blvd,Pizza,redding,,,,,,,
From The Hearth Cafe  College View,1292 College View Dr,Restaurant,redding,,,,,,,
Papa Murphy's Take 'N' Bake Pizza,3361 Placer St,Pizza,redding,,,,,,,
Del Taco,2602 Hilltop Dr,Fast Food,redding,,,,,,,
McDonald's,801 E Cypress Ave,Fast Food,redding,,,,,,,
Los Cachorros Taqueria,2425 Athens Ave,Restaurant,redding,,,,,,,
Carl's Jr,833 E Cypress Ave,Fast Food,redding,,,,,,,
Taco Bell,2610 Hilltop Dr,Fast Food,redding,,,,,,,
Red Bicycle Catering,1300 Market St 102,Restaurant,redding,,,,,,,
Shameless O'Leery's,1701 California St B,Irish pub,redding,,,,,,,
Jack in the Box,800 E Cypress Ave,Fast Food,redding,,,,,,,
Round Table Clubhouse,900 Dana Dr Suite A15,Pizza,redding,,,,,,,
Taco Bell,1020 Old Alturas Rd,Fast Food,redding,,,,,,,
Carl's Jr,183 Lake Blvd,Fast Food,redding,,,,,,,
LEIZ HOUSE SEAFOOD AND NOODLES Redding CA,920 Hilltop Dr,Restaurant,redding,,,,,,,
Round Table Pizza,3633 Eureka Way,Pizza,redding,,,,,,,
Carnegies,1600 Oregon St 1719,Sandwich,redding,,,,,,,
Great Harvest Bread Co,930 Hilltop Dr D,Restaurant,redding,,,,,,,
Carl's Jr,1800 Eureka Way,Fast Food,redding,,,,,,,
Nipa's Thai Cuisine,2600 Churn Creek Rd,Takeout Restaurant,redding,,,,,,,
McDonald's,1365 Churn Creek Rd,Fast Food,redding,,,,,,,
Pizza Hut,2055 Hilltop Dr,Pizza,redding,,,,,,,
Fall River Brewing Co Taphouse,1030 E Cypress Ave suite d,Brewery,redding,,,,,,,
Downtown Dogs,1647 Yuba St,Hot Dog,redding,,,,,,,
Burger King,2055 Eureka Way,Fast Food,redding,,,,,,,
SanSei Japan,900 Dana Dr,Seafood,redding,,,,,,,
From the Hearth DriveThru,1279 Pine St 0605,Coffee shop,redding,,,,,,,
Subway,2495 Athens Ave,Sandwich,redding,,,,,,,
Taco Bell,1220 Market St,Fast Food,redding,,,,,,,
Pizza Hut Express,Travel Centers Of America 19483 Knighton Rd,Pizza,redding,,,,,,,
Subway,1950 Eureka Way,Sandwich,redding,,,,,,,
Subarama,2658 Hilltop Dr,Sandwich,redding,,,,,,,
Garcia Burritos,2640 Bechelli Ln,Mexican,redding,,,,,,,
Squire Room,1336 Tehama St,Restaurant,redding,,,,,,,
Sweetspot,1675 Hilltop Dr,Dessert shop,redding,,,,,,,
Heavenly Donuts,1313 Shasta St,Donuts,redding,,,,,,,
Jack in the Box,4085 Railroad Ave,Fast Food,redding,,,,,,,
InNOut Burger,4681 Churn Creek Rd,Hamburger,redding,,,,,,,
Jamba,913 Dana Dr 3A,Restaurant,redding,,,,,,,
Papa's Cheesesteaks,32 Hartnell Ave,Cheesesteaks,redding,,,,,,,
Jamba,3455 Placer St STE B,Restaurant,redding,,,,,,,
Ralibertos,8510 Airport Rd,Restaurant,redding,,,,,,,
Blimpie,1315 Churn Creek Rd Ste G1,Sandwich,redding,,,,,,,
Kaleidoscope Coffee Company,2380 Athens Ave,Restaurant,redding,,,,,,,
International House of Pancakes,,Restaurant,redding,,,,,,,
Raliberto's,1701 California St,Restaurant,redding,,,,,,,
CBT Dungeon Express,1525 California St,Restaurant,redding,,,,,,,
OFFICE  Black Bear Diner,1880 Shasta St,Restaurant,redding,,,,,,,
202 View,,Restaurant,redding,,,,,,,
Palo Cedro Inn,9191 Deschutes Rd,Grill,redding,,,,,,,
Subway,900 Dana Dr Space D008,Sandwich,redding,,,,,,,
Old Mill Eatery & Smokehouse,4132 Shasta Dam Blvd,Restaurant,redding,,,,,,,
Pizza Factory,4432 Shasta Dam Blvd,Pizza,redding,,,,,,,
Burrito Bandito  Anderson,2805 E Center St  1,Mexican,redding,,,,,,,
Ortegas' Restaurant,9153 Deschutes Rd,Mexican,redding,,,,,,,
Ballpark,1275 Churn Creek Rd,Convenience store,redding,,,,,,,
McDonald's,1695 Cascade Blvd,Fast Food,redding,,,,,,,
Burger King,2535 North St,Fast Food,redding,,,,,,,
Popeyes Louisiana Kitchen,3088 McMurray Dr,Chicken,redding,,,,,,,
Burger King,1725 Cascade Blvd,Fast Food,redding,,,,,,,
Papa Murphy's Take 'N' Bake Pizza,2621 Balls Ferry Rd,Pizza,redding,,,,,,,
CookHouse,10300 Bridge Bay Rd,American,redding,,,,,,,
Dill's Deli,5132 Caterpillar Rd,Deli,redding,,,,,,,
Jack in the Box,2010 Arby Way,Fast Food,redding,,,,,,,
Redding Pinoy Foods,2653 Bechelli Ln,Asian grocery store,redding,,,,,,,
McDonald's,3100 McMurry Dr,Fast Food,redding,,,,,,,
T4 CAFE  Tea For U,1340 Churn Creek Rd,Bubble Tea,redding,,,,,,,
WinCo Foods,1050 Old Alturas Rd,Supermarket,redding,,,,,,,
Bagel Deli,2658 Bechelli Ln,Bagel shop,redding,,,,,,,
Mosaic,820 Sundial Bridge Drive,Food and drink,redding,,,,,,,
Eastern Classic Thai Restaurant,461 Tennessee St,Thai,redlands,,,,,,,
Johnny's Tacos & Sports,1756 E Lugonia Ave 108,Restaurant,redlands,,,,,,,
Abelinos Mexican Food,652 E Redlands Blvd,Mexican,redlands,,,,,,,
La Concha Coastal Mexican Grill,621 W Colton Ave,Latin American,redlands,,,,,,,
Plant Power Fast Food,450 W Stuart Ave d130,Vegan,redlands,,,,,,,
The Redlands Underground Restaurant and Bar,19 E Citrus Ave 103,Grill,redlands,,,,,,,
Open Kitchen,1532 Barton Rd,Chinese,redlands,,,,,,,
MOD Pizza,27511 San Bernardino Ave Suite 150,Pizza,redlands,,,,,,,
Red Robin Gourmet Burgers and Brews,27476 W Lugonia Ave,Restaurant,redlands,,,,,,,
Darby's American Cantina,1 E State St,Restaurant,redlands,,,,,,,
Buffet Star,9980 Alabama St,Buffet,redlands,,,,,,,
Don Orange Tacos,14 E State St,Mexican,redlands,,,,,,,
Applebee's Grill  Bar,2046 W Redlands Blvd,Restaurant,redlands,,,,,,,
Sushi Zutto,347 Orange St,Sushi,redlands,,,,,,,
jojo's GrillADog,27471 San Bernardino Ave 210,Hot Dog,redlands,,,,,,,
Redlands Oyster Cult,16 E State St,Restaurant,redlands,,,,,,,
Siam Dish,656 E Redlands Blvd,Thai,redlands,,,,,,,
Sizzler,110 W Redlands Blvd,Restaurant,redlands,,,,,,,
Muffin Top Bakery,233 E State St,Bakery,redlands,,,,,,,
Cuca's Mexican Food,2733 1752 E Lugonia Ave 121,Mexican,redlands,,,,,,,
Subway,1971 W Redlands Blvd Suite D,Sandwich,redlands,,,,,,,
Miguel's Jr,27521 San Bernardino Ave,Mexican,redlands,,,,,,,
Corner Bakery Cafe,4022D N Orange St,Sandwich,redlands,,,,,,,
Subway,766 Tennessee St,Sandwich,redlands,,,,,,,
Tokyo Restaurant,660 E Redlands Blvd,Japanese,redlands,,,,,,,
Subway,1619 W Lugonia Ave,Sandwich,redlands,,,,,,,
Tacos La Terraza Mexican Food Restaurant,1596 Orange St,Mexican,redlands,,,,,,,
Denny's,1180 Alabama St,Diner,redlands,,,,,,,
Subway,1457 Ford St 101 A,Sandwich,redlands,,,,,,,
Terrys Diner,1350 Industrial Park Ave,Restaurant,redlands,,,,,,,
Strongman Pizza,330 North 6th St 108,Pizza,redlands,,,,,,,
Hello Sushi,1630 W Redlands Blvd STE G,Sushi,redlands,,,,,,,
Panera Bread,470 E Cypress Ave,Sandwich,redlands,,,,,,,
Aroi Mak Mak,344 Orange St,Thai,redlands,,,,,,,
Chapter Two California Kitchen,24957 Redlands Blvd,Thai,redlands,,,,,,,
Five Guys,10060 Alabama St Suite A,Hamburger,redlands,,,,,,,
Original Mona Lisa Restaurant,1405 W Colton Ave,Italian,redlands,,,,,,,
Denny's,9 W Redlands Blvd,Diner,redlands,,,,,,,
Alberto's Mexican Food,1124 Orange St 3219,Mexican,redlands,,,,,,,
Burgertown USA,222 E Redlands Blvd,Hamburger,redlands,,,,,,,
Sachi Japanese Cuisine,474 Orange St,Japanese,redlands,,,,,,,
Surfer Joe's Eatery Redlands,2351 W Lugonia Ave,Pizza,redlands,,,,,,,
University Club,1259 E Colton Ave,American,redlands,,,,,,,
ChickfilA,27520 W Lugonia Ave,Fast Food,redlands,,,,,,,
New York Pizza of Redlands,535 W State St,Pizza,redlands,,,,,,,
IHOP,1630 Industrial Park Ave,Restaurant,redlands,,,,,,,
A Dong Restaurant II,25685 Redlands Blvd  D,Vietnamese,redlands,,,,,,,
Venezia Pizza,1790 E Lugonia Ave,Restaurant,redlands,,,,,,,
Antonious Pizza Downtown Redlands,30 W Colton Ave,Pizza,redlands,,,,,,,
Super Sushi,1536 Barton Rd,Japanese,redlands,,,,,,,
Heska's Sugar Shack,1741 Mentone Blvd 1140,Sandwich,redlands,,,,,,,
Magic Wok,27510 W Lugonia Ave,Chinese,redlands,,,,,,,
Baker's DriveThru,663 E Redlands Blvd,Fast Food,redlands,,,,,,,
Makai By LemonShark,360 Orange St,Hawaiian,redlands,,,,,,,
Del Taco,602 E Redlands Blvd,Fast Food,redlands,,,,,,,
Machete Taqueria,1580 Barton Rd C,Restaurant,redlands,,,,,,,
King's Rotisserie Chicken,802 W Colton Ave,Chicken,redlands,,,,,,,
Bluewater Poke,1981 W Redlands Blvd a1,Restaurant,redlands,,,,,,,
Jack in the Box,605 E Redlands Blvd,Fast Food,redlands,,,,,,,
Mill Creek Cattle Company,1874 Mentone Blvd,Barbecue,redlands,,,,,,,
Taco Bell,1225 W Colton Ave,Fast Food,redlands,,,,,,,
Jack in the Box,2062 W Redlands Blvd,Fast Food,redlands,,,,,,,
Jack in the Box,1141 W Lugonia Ave,Fast Food,redlands,,,,,,,
Del Taco,1624 W Redlands Blvd,Fast Food,redlands,,,,,,,
Corky's Kitchen & Bakery  Yucaipa,31467 Avenue E,American,redlands,,,,,,,
Pizza Hut,450 W Cypress Ave Suite B,Pizza,redlands,,,,,,,
Taco Salsa,1596 Orange St,Mexican,redlands,,,,,,,
Theron's Marketplace,122 Cajon St,Restaurant,redlands,,,,,,,
Yum Yum Donuts,514 E Redlands Blvd,Restaurant,redlands,,,,,,,
Dairy Queen Grill & Chill,664 E Redlands Blvd,Fast Food,redlands,,,,,,,
Royal Falconer British Pub,106 Orange St,Restaurant,redlands,,,,,,,
Del Taco,24898 Redlands Blvd,Fast Food,redlands,,,,,,,
Taylors Bar & Grill,26787 Barton Rd,Restaurant,redlands,,,,,,,
Carl's Jr,1205 W Colton Ave,Fast Food,redlands,,,,,,,
Pho Ha,,Restaurant,redlands,,,,,,,
The Beachouse,1856 Mentone Blvd,Grill,redlands,,,,,,,
McDonald's,1796 E Lugonia Ave,Fast Food,redlands,,,,,,,
Hogi Yogi,501 E Citrus Ave D,Sandwich,redlands,,,,,,,
KFC,645 E Redlands Blvd,Chicken,redlands,,,,,,,
The District Cocktails Food Live Music,19 E Citrus Ave 101,Bar,redlands,,,,,,,
Fast Food Restraunts,Industrial Park Ave,Restaurant,redlands,,,,,,,
Pizza Hut Express,27320 W Lugonia Ave,Pizza,redlands,,,,,,,
Baker's DriveThru,31453 Avenue E,Fast Food,redlands,,,,,,,
Ramen Song,22 E Vine St,Restaurant,redlands,,,,,,,
Little Caesars Pizza,1625 W Redlands Blvd,Pizza,redlands,,,,,,,
BurgerIM,414 2A N Orange St,Restaurant,redlands,,,,,,,
Papa John's Pizza,770 Tennessee St,Pizza,redlands,,,,,,,
McDonald's,612 E Redlands Blvd,Fast Food,redlands,,,,,,,
Jaleahs Soulfood Restaurant,866 Carlotta Ct,Diner,redlands,,,,,,,
Augie's Coffee House,300 E State St 100,Cafe,redlands,,,,,,,
Firehouse Subs,3812 25713 Barton Rd,Sandwich,redlands,,,,,,,
Studio Movie Grill,340 N Eureka St,Restaurant,redlands,,,,,,,
Domino's Pizza,107 E Colton Ave Ste 100,Pizza Delivery,redlands,,,,,,,
BK Subs,1595 W Redlands Blvd,Sandwich,redlands,,,,,,,
Juice It Up,1275 Alabama St,Restaurant,redlands,,,,,,,
Karim Benjnamin,14 E State St,Restaurant,redlands,,,,,,,
Olive Avenue Market,530 W Olive Ave,Cafe,redlands,,,,,,,
Esri Cafe,278 New York St 250,Cafe,redlands,,,,,,,
Pizza Hut,1399 W Colton Ave Ste 1,Pizza,redlands,,,,,,,
Huicho's Tacos,11221 California St,Mexican,redlands,,,,,,,
Chronic Tacos,400 W Stuart Ave 120,Tacos,redlands,,,,,,,
Sushi Chitose,402 S Pacific Coast Hwy,Sushi,redondo beach,,,,,,,
King Shabu Shabu,903 N Catalina Ave 100,Shabu Shabu,redondo beach,,,,,,,
Good Stuff,1617 CA1 102,Cafe,redondo beach,,,,,,,
Gabi James,1810 S Catalina Ave,Spanish,redondo beach,,,,,,,
Maderos Cocina Mexicana,231 S Pacific Coast Hwy,Mexican,redondo beach,,,,,,,
Poulet Du Jour,233 CA1,Mediterranean,redondo beach,,,,,,,
Japonica,1304 12 S Pacific Coast Hwy,Izakaya,redondo beach,,,,,,,
Zayna Flaming Grill,1310 S Pacific Coast Hwy,Middle Eastern,redondo beach,,,,,,,
Redondo Beach Crab House,100 Fishermans Wharf F,Seafood,redondo beach,,,,,,,
Thai Dishes Restaurant,707 S Pacific Coast Hwy,Thai,redondo beach,,,,,,,
Hudson House,514 N Pacific Coast Hwy,Gastropub,redondo beach,,,,,,,
Happy Veggie,709 N Pacific Coast Hwy,Vegan,redondo beach,,,,,,,
Oriental Breeze,207 Fishermans Wharf,Sushi,redondo beach,,,,,,,
Addi's Darbar,800 Torrance Blvd 101,Indian,redondo beach,,,,,,,
Calimex Mexican Cuisine,2217 Artesia Blvd,Mexican,redondo beach,,,,,,,
Ragin Cajun Cafe,525 S Pacific Coast Hwy,Cajun,redondo beach,,,,,,,
Cozy Cafe,307 S Pacific Coast Hwy,Greek,redondo beach,,,,,,,
The Grain Cafe,713 N Pacific Coast Hwy,Vegan,redondo beach,,,,,,,
Willingham's World Champion BBQ,443 S Pacific Coast Hwy A,Barbecue,redondo beach,,,,,,,
Locale90 Neapolitan Pizza Market,1718 S Catalina Ave,Pizza,redondo beach,,,,,,,
The Rockefeller Redondo Beach,1707 S Catalina Ave,Gastropub,redondo beach,,,,,,,
Malibu Eatery,725 N Pacific Coast Hwy 2109,Traditional American,redondo beach,,,,,,,
El Burrito Jr,919 S Pacific Coast Hwy,Mexican,redondo beach,,,,,,,
The Bull Pen,314 Ave I,Steak,redondo beach,,,,,,,
W's China Bistro,1410 S Pacific Coast Hwy,Chinese,redondo beach,,,,,,,
Pedone's Pizza & Deli,1819 S Catalina Ave,Pizza,redondo beach,,,,,,,
Enrique's Restaurant & Cantina,320 S Catalina Ave,Restaurant,redondo beach,,,,,,,
Uncle Stavro's Cafe,201 Hermosa Ave,Greek,redondo beach,,,,,,,
Ruby's Diner,245 N Harbor Dr,Diner,redondo beach,,,,,,,
Siam I Am,215 S Pacific Coast Hwy,Thai,redondo beach,,,,,,,
Lupita's Mexican Restaurant,234 S Pacific Coast Hwy,Mexican,redondo beach,,,,,,,
El Cinco De Mayo,240 Fishermans Wharf,Mexican,redondo beach,,,,,,,
Natureba Brazilian Juice Bar,2415 Artesia Blvd,Latin American,redondo beach,,,,,,,
Barney's Beanery,100 Fishermans Wharf H,American,redondo beach,,,,,,,
Slider Stop,2315 Artesia Blvd,Restaurant,redondo beach,,,,,,,
Hennessey's Tavern,1712 S Catalina Ave,Irish,redondo beach,,,,,,,
Bollywood Zaika,633 N Pacific Coast Hwy,Indian,redondo beach,,,,,,,
The Chicken Shack,1030 Aviation Blvd,Chicken,redondo beach,,,,,,,
Rosa's Restaurant,Hermosa Beach,Mexican,redondo beach,,,,,,,
Sol Restaurant,Redondo Beach,Breakfast,redondo beach,,,,,,,
Giuliano's,Redondo Beach,Restaurant,redondo beach,,,,,,,
Phuket Thai Restaurant,Redondo Beach,Thai,redondo beach,,,,,,,
Taishi Hainan Chicken,Redondo Beach,Singaporean,redondo beach,,,,,,,
El Gringo Redondo,Redondo Beach,Mexican,redondo beach,,,,,,,
Los Caballitos  Mexican and American Food,Redondo Beach,Deli,redondo beach,,,,,,,
Tara Thai,Redondo Beach,Thai,redondo beach,,,,,,,
Oki Doki Sushi,Hermosa Beach,Sushi,redondo beach,,,,,,,
Il Fornaio Manhattan Beach,Manhattan Beach,Italian,redondo beach,,,,,,,
La Paz  2 Mexican Restaurant,Hermosa Beach,Mexican,redondo beach,,,,,,,
Pacific Rim Cafe,Hermosa Beach,Korean,redondo beach,,,,,,,
The Beirut Mix,Hermosa Beach,Lebanese,redondo beach,,,,,,,
Dickey's Barbecue Pit,Redondo Beach,Barbecue,redondo beach,,,,,,,
El Baja Chef,Redondo Beach,Mexican,redondo beach,,,,,,,
El Pollo Inka,Hermosa Beach,Peruvian,redondo beach,,,,,,,
Smashburger  Delivery & Takeout Available,Redondo Beach,Hamburger,redondo beach,,,,,,,
California Pizza Kitchen at Redondo Beach,Redondo Beach,Pizza,redondo beach,,,,,,,
California Sushi & Teriyaki,Hermosa Beach,Japanese,redondo beach,,,,,,,
Matisse Restaurant & Catering,Hawthorne,New American,redondo beach,,,,,,,
Charlie's Place,Redondo Beach,Seafood,redondo beach,,,,,,,
Pho PCH,Redondo Beach,Vietnamese,redondo beach,,,,,,,
Charleys Philly Steaks,Redondo Beach,Cheesesteaks,redondo beach,,,,,,,
Big Mike's Redondo Beach,Redondo Beach,Cheesesteaks,redondo beach,,,,,,,
Ready Fit Go Healthy Foods,Hermosa Beach,Health Food,redondo beach,,,,,,,
The Flame Broiler  Redondo Beach,Redondo Beach,Fast Food,redondo beach,,,,,,,
Emerald Garden Restaurant,Redondo Beach,Chinese,redondo beach,,,,,,,
HopSaint Brewing Company,Torrance,Brewery,redondo beach,,,,,,,
Schooner Bar & Grill,Redondo Beach,Grill,redondo beach,,,,,,,
Chile Verde,Redondo Beach,Mexican,redondo beach,,,,,,,
Carl's Jr,Redondo Beach,Fast Food,redondo beach,,,,,,,
Bouzy Gastropub at Chez Melange,Redondo Beach,Gastropub,redondo beach,,,,,,,
Hermosa Beach Yacht Club,Hermosa Beach,Grill,redondo beach,,,,,,,
Riviera House,Redondo Beach,Seafood,redondo beach,,,,,,,
Ameci Pizza Pasta Kitchen,Manhattan Beach,Pizza,redondo beach,,,,,,,
Fritto Misto,Hermosa Beach,Italian,redondo beach,,,,,,,
The Hook & Plow,Hermosa Beach,Gastropub,redondo beach,,,,,,,
Panda Express,Redondo Beach,Chinese,redondo beach,,,,,,,
Charlie's Place,200 Fishermans Wharf,Seafood,redondo beach,,,,,,,
Charleys Philly Steaks,1815 Hawthorne Blvd Ste 316,Cheesesteaks,redondo beach,,,,,,,
Kalaveras,228 Ave I,Mexican,redondo beach,,,,,,,
Poke Rainbow,1811A S Catalina Ave,Restaurant,redondo beach,,,,,,,
MOSA Coastal,190 Hermosa Ave,Seafood,redondo beach,,,,,,,
The Hook & Plow Redondo,1729 S Catalina Ave,New American,redondo beach,,,,,,,
El Barrio Neighborhood Tacos,1505 Aviation Blvd,Restaurant,redondo beach,,,,,,,
Avenue A Bar and Grill,800 S Pacific Coast Hwy,Restaurant,redondo beach,,,,,,,
Carl's Jr,701 N Pacific Coast Hwy,Fast Food,redondo beach,,,,,,,
ChickfilA,1919 Artesia Blvd,Fast Food,redondo beach,,,,,,,
Mini Chinese Food,204 Fishermans Wharf,Chinese,redondo beach,,,,,,,
Joe's Crab Shack,230 Portofino Way,Seafood,redondo beach,,,,,,,
Chipotle Mexican Grill,1439 Pacific Coast Hwy,Mexican,redondo beach,,,,,,,
Papa John's Pizza,1202 Beryl St,Pizza,redondo beach,,,,,,,
McDonald's,1107 CA1,Fast Food,redondo beach,,,,,,,
Fresh Brothers Pizza Redondo Beach,407 N Pacific Coast Hwy,Pizza Delivery,redondo beach,,,,,,,
Jersey Mike's Subs,561 N Pacific Coast Hwy,Sandwich,redondo beach,,,,,,,
Little Sister Manhattan Beach,1131 Manhattan Ave,Vietnamese,redondo beach,,,,,,,
Subway,415 N Pacific Coast Hwy Suite 104,Sandwich,redondo beach,,,,,,,
Silvio's Brazilian BBQ,20 Pier Ave,Brazilian,redondo beach,,,,,,,
Pick Up Stix Fresh Asian Flavors,703 Pier Ave suite a,Asian Fusion,redondo beach,,,,,,,
Tonys,,Restaurant,redondo beach,,,,,,,
Bistro miyoda & sushi ichiriki,1218 Beryl St,Restaurant,redondo beach,,,,,,,
The front porch,136 N International Boardwalk,Restaurant,redondo beach,,,,,,,
Captain Kidds Seafood Restaurant,,Restaurant,redondo beach,,,,,,,
Scardino's Italian Restaurant,4803 Torrance Blvd,Southern Italian,redondo beach,,,,,,,
Anytime Hawaiian,Formerly TOP WOK,Restaurant,redondo beach,,,,,,,
Poke Bar,1120 Hermosa Ave,Hawaiian,redondo beach,,,,,,,
Domino's Pizza,201 Pacific Coast Hwy,Pizza Delivery,redondo beach,,,,,,,
Sosta Cucina,439 Pier Ave,Northern Italian,redondo beach,,,,,,,
Crafty Minds Brews  Bites,1031 Hermosa Ave,New American,redondo beach,,,,,,,
Decadence Bar,1332 Hermosa Ave,Restaurant,redondo beach,,,,,,,
Slater's 5050,11 Pier Ave,Hamburger,redondo beach,,,,,,,
Portside Cafe,100 Fishermans Wharf e,Fast Food,redondo beach,,,,,,,
Subway,136 Pier Ave,Sandwich,redondo beach,,,,,,,
MANEATINGPLANT,,Caterer,redondo beach,,,,,,,
Baja Sharkeez,52 Pier Ave,Gastropub,redondo beach,,,,,,,
Malibu Eatery,400 N Sepulveda Blvd,Seafood,redondo beach,,,,,,,
Redondo Coffee Shop,141 Fishermans Wharf,Cafe,redondo beach,,,,,,,
Johnston's Saltbox,1696 Laurel St,New American,redwood city,,,,,,,
InNOut Burger,949 Veterans Blvd,Hamburger,redwood city,,,,,,,
West Park Farm and Sea,855 Middlefield Rd,Restaurant,redwood city,,,,,,,
Bangkok Bay,825 El Camino Real,Thai,redwood city,,,,,,,
Pasha,837 Jefferson Ave,Mediterranean,redwood city,,,,,,,
Yokohama,2050 Broadway,Japanese,redwood city,,,,,,,
Sakura Teppanyaki and Sushi,2198 Broadway,Sushi,redwood city,,,,,,,
Margaritas,2098 Broadway,Mexican,redwood city,,,,,,,
The Courthouse 2021,2021 Broadway,American,redwood city,,,,,,,
